| 4646.0         | 1.5279            | 0.0021              | -42.5827          | 0.001               | 8.5989         | 0.2627           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 721.0          | 354.2061          | 0.0015              | -34.7398          | 3.0E-4              | 8.3838         | 0.1634           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 471.0          | 349.9611          | 0.0028              | -22.0777          | 0.004               | 8.3036         | 0.9296           | -100000.0         | -100000.0         | -100000.0    | 0.0+51.0       | -100000.0         |
| 74.0           | 352.1367          | 0.002               | -14.9068          | 8.0E-4              | 7.844          | 0.2817           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3022.0         | 352.3922          | 0.0016              | -19.3866          | 4.0E-4              | 7.4901         | 0.1376           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3295.0         | 347.5344          | 0.0027              | -27.9692          | 6.0E-4              | 7.1791         | 0.2772           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1958.0         | 3.0796            | 6.0E-4              | -33.3698          | 3.0E-4              | 6.8783         | 0.0749           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3181.0         | 4.0897            | 0.0011              | -14.5044          | 7.0E-4              | 6.7433         | 0.1882           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1585.0         | 0.8131            | 0.0019              | -35.9481          | 0.001               | 6.7265         | 0.3392           | -100000.0         | -100000.0         | -100000.0    | 0.0+1.0        | -100000.0         |
| 1255.0         | 15.6981           | 0.0031              | -27.5246          | 0.001               | 6.695          | 0.4045           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 7273.0         | 339.4166          | 0.0024              | -17.2161          | 0.0018              | 6.6927         | 0.7936           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 4481.0         | 16.1128           | 0.0021              | -12.5849          | 0.002               | 6.6643         | 0.4701           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 8247.0         | 339.8063          | 0.0027              | -17.3529          | 0.0014              | 6.5937         | 0.6233           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 1152.0         | 4.7596            | 0.002               | -10.38            | 0.0013              | 6.5699         | 0.2865           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5597.0         | 16.3131           | 0.0033              | -38.1839          | 0.0017              | 6.5364         | 0.4068           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1397.0         | 352.9471          | 0.0015              | -24.8726          | 3.0E-4              | 6.3834         | 0.1469           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3905.0         | 353.1185          | 0.0022              | -9.9677           | 0.0015              | 6.2617         | 0.3573           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 7951.0         | 21.2095           | 0.0031              | -25.2862          | 0.0019              | 6.2589         | 0.7136           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 982.0          | 349.1519          | 0.0024              | -16.4321          | 8.0E-4              | 6.2318         | 0.2268           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5535.0         | 20.5391           | 0.0025              | -37.5194          | 0.002               | 6.1142         | 0.5202           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 136.0          | 6.5625            | 0.0012              | -20.0841          | 4.0E-4              | 6.05           | 0.1637           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1279.0         | 346.6169          | 0.0028              | -25.119           | 7.0E-4              | 6.041          | 0.2849           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1706.0         | 346.9872          | 0.0027              | -41.5536          | 0.0012              | 5.8101         | 0.4579           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 1924.0         | 352.1487          | 0.0018              | -21.1004          | 5.0E-4              | 5.7864         | 0.1839           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1621.0         | 342.6315          | 0.003               | -23.0244          | 0.0015              | 5.7564         | 0.4801           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 6355.0         | 10.3947           | 0.0019              | -9.3721           | 0.0019              | 5.6906         | 0.3461           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 1172.0         | 353.4325          | 0.0015              | -30.9697          | 3.0E-4              | 5.6804         | 0.1287           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3258.0         | 17.1744           | 0.0033              | -28.8577          | 0.0016              | 5.6533         | 0.4107           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2670.0         | 357.897           | 9.0E-4              | -16.1301          | 4.0E-4              | 5.6125         | 0.0745           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5.0            | 341.4689          | 0.0021              | -18.9263          | 0.0013              | 5.5753         | 0.5143           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 2257.0         | 351.1981          | 0.0019              | -27.3255          | 4.0E-4              | 5.4851         | 0.1713           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1381.0         | 349.1059          | 0.0026              | -11.9568          | 0.0016              | 5.4486         | 0.2739           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2447.0         | 343.7658          | 0.0026              | -39.2255          | 0.0012              | 5.3521         | 0.4565           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 6234.0         | 15.0578           | 0.0029              | -17.8112          | 0.0014              | 5.3488         | 0.4609           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 90.0           | 4.2922            | 0.0013              | -12.9405          | 8.0E-4              | 5.2677         | 0.2151           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2122.0         | 341.6505          | 0.0036              | -30.7522          | 0.0013              | 5.1857         | 0.4136           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 3308.0         | 5.3082            | 9.0E-4              | -19.1799          | 5.0E-4              | 5.0641         | 0.1321           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 164.0          | 350.2666          | 0.0022              | -24.1818          | 5.0E-4              | 5.0253         | 0.1517           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3969.0         | 0.9813            | 5.0E-4              | -31.0015          | 3.0E-4              | 4.975          | 0.0563           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1797.0         | 356.9197          | 0.001               | -28.1469          | 0.0011              | 4.9742         | 0.2181           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1121.0         | 350.1575          | 0.0036              | -33.8966          | 5.0E-4              | 4.874          | 0.3072           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1000.0         | 0.276             | 8.0E-4              | -16.992           | 3.0E-4              | 4.8695         | 0.0595           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 741.0          | 349.1543          | 0.0026              | -14.1543          | 0.0012              | 4.8583         | 0.2188           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3539.0         | 355.851           | 0.0012              | -21.6956          | 3.0E-4              | 4.8383         | 0.0758           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 7480.0         | 19.6629           | 0.0027              | -18.8179          | 0.0019              | 4.8315         | 0.4653           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 7645.0         | 5.2232            | 0.0032              | -8.9578           | 0.0017              | 4.8085         | 0.36             | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 2606.0         | 17.3785           | 0.0043              | -34.7873          | 0.0022              | 4.7825         | 0.3704           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2183.0         | 4.1649            | 0.0012              | -38.4492          | 0.0023              | 4.7593         | 0.3232           | -100000.0         | -100000.0         | -100000.0    | 0.0+4.0        | -100000.0         |
| 5231.0         | 345.7702          | 0.0029              | -18.6939          | 0.0013              | 4.6242         | 0.358            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5806.0         | 359.2844          | 8.0E-4              | -18.2973          | 3.0E-4              | 4.5876         | 0.0631           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3132.0         | 6.7397            | 0.0015              | -36.9287          | 5.0E-4              | 4.5368         | 0.0987           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 827.0          | 346.24            | 0.0029              | -34.5316          | 0.001               | 4.4778         | 0.2591           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 4837.0         | 350.2109          | 0.0023              | -19.3249          | 5.0E-4              | 4.456          | 0.142            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3065.0         | 9.1364            | 0.0024              | -37.4641          | 7.0E-4              | 4.4475         | 0.1563           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3528.0         | 352.2017          | 0.0017              | -25.1379          | 4.0E-4              | 4.3376         | 0.1175           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5045.0         | 15.9699           | 0.0033              | -41.3427          | 0.0018              | 4.3285         | 0.4111           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 952.0          | 341.7805          | 0.0037              | -36.9704          | 0.0017              | 4.3018         | 0.3993           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 2550.0         | 356.4385          | 0.001               | -24.0442          | 6.0E-4              | 4.2821         | 0.0779           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 127.0          | 8.0935            | 0.0015              | -24.0876          | 3.0E-4              | 4.2743         | 0.1188           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 289.0          | 352.5164          | 0.0017              | -18.1372          | 5.0E-4              | 4.2089         | 0.0957           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 6706.0         | 349.0862          | 0.0024              | -27.5027          | 6.0E-4              | 4.1769         | 0.1501           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3414.0         | 353.6262          | 0.0015              | -33.756           | 3.0E-4              | 4.1503         | 0.0956           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3148.0         | 351.2796          | 0.0029              | -40.8649          | 0.0016              | 4.1408         | 0.2414           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 487.0          | 14.6277           | 0.003               | -24.0174          | 0.0013              | 4.1185         | 0.2732           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1053.0         | 19.5839           | 0.0032              | -25.8621          | 0.0025              | 4.1169         | 0.4367           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 5361.0         | 11.0554           | 0.0021              | -22.2088          | 5.0E-4              | 4.0986         | 0.1672           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 4355.0         | 0.2503            | 0.0019              | -10.9093          | 8.0E-4              | 4.0979         | 0.1781           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2300.0         | 10.988            | 0.0023              | -16.0803          | 0.0012              | 4.0861         | 0.2306           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3151.0         | 15.8371           | 0.0038              | -32.4318          | 0.0014              | 4.0556         | 0.2683           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 6504.0         | 18.6934           | 0.0026              | -20.7106          | 0.0018              | 4.0426         | 0.4427           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 1456.0         | 349.988           | 0.0025              | -27.5068          | 0.0011              | 4.0214         | 0.1982           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 4285.0         | 348.6619          | 0.0023              | -21.9351          | 6.0E-4              | 4.0197         | 0.167            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5324.0         | 354.9801          | 0.0014              | -33.1754          | 4.0E-4              | 3.9102         | 0.0798           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2231.0         | 7.5042            | 0.0021              | -11.7276          | 0.0015              | 3.9011         | 0.2241           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1745.0         | 354.4868          | 0.0014              | -17.8756          | 5.0E-4              | 3.8064         | 0.0671           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 6594.0         | 345.966           | 0.0019              | -42.257           | 0.0019              | 3.7902         | 0.3824           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 2071.0         | 6.5495            | 0.0018              | -12.7969          | 0.0011              | 3.7737         | 0.1999           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5772.0         | 359.3974          | 8.0E-4              | -21.2254          | 4.0E-4              | 3.7183         | 0.0508           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 4655.0         | 4.0028            | 8.0E-4              | -19.4909          | 4.0E-4              | 3.7079         | 0.0763           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5648.0         | 9.3486            | 0.0017              | -23.1432          | 5.0E-4              | 3.6755         | 0.1304           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5413.0         | 348.3002          | 0.0025              | -31.9692          | 6.0E-4              | 3.669          | 0.1521           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5168.0         | 341.3003          | 0.0034              | -30.2181          | 0.0023              | 3.5935         | 0.3298           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 5853.0         | 0.93              | 0.001               | -17.676           | 4.0E-4              | 3.5848         | 0.0651           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5310.0         | 16.2325           | 0.0034              | -25.3475          | 0.0023              | 3.5672         | 0.2542           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 651.0          | 347.8332          | 0.0032              | -10.6492          | 0.0022              | 3.5414         | 0.2988           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 659.0          | 343.8045          | 0.0033              | -30.437           | 0.0015              | 3.5135         | 0.2162           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 796.0          | 14.5536           | 0.0033              | -37.8289          | 0.0016              | 3.5105         | 0.2539           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 297.0          | 348.9561          | 0.0024              | -18.0142          | 8.0E-4              | 3.5098         | 0.146            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3620.0         | 5.1159            | 0.001               | -20.2429          | 5.0E-4              | 3.4934         | 0.1053           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 6933.0         | 2.5367            | 0.0036              | -43.6599          | 0.0022              | 3.4772         | 0.2607           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 3992.0         | 0.7969            | 0.0011              | -14.6758          | 7.0E-4              | 3.4732         | 0.0925           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 28.0           | 348.2506          | 0.0038              | -41.456           | 0.0018              | 3.4623         | 0.2784           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 7111.0         | 349.9825          | 0.0025              | -36.9469          | 8.0E-4              | 3.4487         | 0.1517           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1328.0         | 0.5955            | 0.001               | -14.1119          | 7.0E-4              | 3.4074         | 0.0928           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5464.0         | 0.9501            | 7.0E-4              | -23.4972          | 3.0E-4              | 3.3518         | 0.0393           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1836.0         | 359.3897          | 0.0019              | -11.4289          | 0.0012              | 3.349          | 0.1633           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2451.0         | 2.0663            | 0.0047              | -19.6702          | 0.0015              | 3.3436         | 0.3893           | -100000.0         | -100000.0         | -100000.0    | 0.0+55.0       | -100000.0         |
| 5579.0         | 354.2657          | 0.0015              | -32.6839          | 3.0E-4              | 3.3431         | 0.0745           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2607.0         | 10.768            | 0.0039              | -41.9858          | 0.0023              | 3.3405         | 0.2401           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 584.0          | 352.4174          | 0.0016              | -21.2321          | 5.0E-4              | 3.3373         | 0.0812           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1601.0         | 358.9828          | 8.0E-4              | -18.1729          | 9.0E-4              | 3.3274         | 0.0868           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 1417.0         | 350.8669          | 0.002               | -30.9709          | 4.0E-4              | 3.3154         | 0.1007           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3814.0         | 14.27             | 0.0036              | -38.1668          | 0.0018              | 3.3081         | 0.2521           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 579.0          | 354.3938          | 0.0016              | -37.4842          | 6.0E-4              | 3.3025         | 0.0993           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2842.0         | 15.9125           | 0.0032              | -27.2529          | 0.002               | 3.2976         | 0.2492           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 4521.0         | 7.3567            | 0.0024              | -11.1967          | 0.0018              | 3.2861         | 0.2164           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5405.0         | 3.4999            | 0.0035              | -9.3319           | 0.0022              | 3.2606         | 0.332            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5529.0         | 4.0544            | 0.0018              | -31.397           | 0.0023              | 3.2358         | 0.2362           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 4907.0         | 8.6078            | 0.0017              | -17.9908          | 8.0E-4              | 3.2279         | 0.1231           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 473.0          | 357.7755          | 0.0013              | -38.6631          | 6.0E-4              | 3.2198         | 0.0831           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 6550.0         | 341.6068          | 0.0042              | -32.0489          | 0.0022              | 3.217          | 0.3433           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 4194.0         | 0.4326            | 6.0E-4              | -30.9624          | 3.0E-4              | 3.205          | 0.044            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2106.0         | 358.468           | 8.0E-4              | -23.1935          | 4.0E-4              | 3.1981         | 0.0491           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2410.0         | 17.807            | 0.0019              | -13.9591          | 0.0029              | 3.1972         | 0.3613           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 511.0          | 357.8674          | 0.001               | -23.2887          | 5.0E-4              | 3.1967         | 0.0457           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3906.0         | 3.1071            | 9.0E-4              | -18.8037          | 4.0E-4              | 3.1872         | 0.0672           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3386.0         | 344.8211          | 0.0032              | -21.4658          | 0.0018              | 3.1813         | 0.2238           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2075.0         | 0.6927            | 6.0E-4              | -30.4772          | 3.0E-4              | 3.1617         | 0.0335           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 2900.0         | 7.2343            | 0.0037              | -41.9616          | 0.0016              | 3.1436         | 0.19             | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3981.0         | 18.2906           | 0.0041              | -34.0526          | 0.0028              | 3.1359         | 0.3219           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 6258.0         | 20.3683           | 0.003               | -30.1305          | 0.0025              | 3.1255         | 0.3756           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
| 1453.0         | 358.9732          | 7.0E-4              | -30.0156          | 3.0E-4              | 3.1171         | 0.044            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3836.0         | 2.3548            | 7.0E-4              | -31.7747          | 3.0E-4              | 3.0969         | 0.036            | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 3206.0         | 0.18              | 8.0E-4              | -34.4044          | 3.0E-4              | 3.0851         | 0.0438           | -100000.0         | -100000.0         | -100000.0    | 0.0+0.0        | -100000.0         |
| 5784.0         | 12.6963           | 0.003               | -12.1072          | 0.0017              | 3.0812         | 0.2487           | -100000.0         | -100000.0         | -100000.0    | 1.0+0.0        | -100000.0         |
